STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        433;20190605;   10;  10.0;   3.6;    3;   0.0;   0;   14.533;-999;  -999;  14.8; 1002.91;   27.0;   45.50;   33.9;   17.3;   10.1;eor
        433;20190606;   10;  14.7;   4.4;    3;  21.8;   4;    7.867;-999;  -999;  17.4; 1003.03;   21.7;   69.00;   32.0;   15.1;   14.1;eor
        433;20190607;   10;   8.1;   3.0;    3;   0.7;   4;   13.267;-999;  -999;  14.2; 1008.37;   19.9;   62.67;   25.2;   13.7;   11.5;eor
        433;20190608;   10;  14.4;   4.9;    3;   0.0;   4;    7.650;-999;  -999;  10.8; 1013.44;   18.6;   51.46;   22.7;   14.4;    5.9;eor
        433;20190609;   10;   8.8;   2.7;    3;   3.0;   4;   12.617;-999;  -999;  10.0; 1017.53;   19.7;   44.67;   25.9;   12.4;    5.6;eor
        433;20190610;   10;   8.1;   2.2;    3;   2.1;   4;    4.717;-999;  -999;  17.3; 1007.69;   21.5;   67.33;   27.2;   15.2;   14.2;eor
        433;20190611;   10;  17.5;   3.1;    3;  33.7;   4;   11.250;-999;  -999;  20.6; 1003.87;   23.5;   72.50;   29.4;   17.5;   14.8;eor
        433;20190612;   10;  24.8;-999;    3;  -999;-999;    8.950;-999;  -999;  -999; 1002.40;   22.4;-999;   33.2;   17.1;   16.0;eor
        433;20190613;   10;-999;-999;    3;   0.0;   0;    7.867;-999;  -999;  -999; 1009.07;   19.8;-999;   24.7;   15.5;   11.3;eor
        433;20190614;   10;   8.3;   2.8;    3;   0.0;   4;   11.933;-999;  -999;  14.1; 1011.68;   23.4;   51.83;   29.6;   14.3;    8.7;eor
        433;20190615;   10;  14.6;   5.9;    3;   0.0;   4;   10.317;-999;  -999;  18.7; 1005.38;   25.4;   58.33;   31.9;   17.9;   16.0;eor
        433;20190616;   10;   9.4;   3.7;    3;   0.0;   4;    5.400;-999;  -999;  13.9; 1013.71;   18.9;   64.29;   22.5;   15.0;    9.9;eor
        433;20190617;   10;   6.9;   1.9;    3;   0.0;   0;    8.167;-999;  -999;  13.7; 1015.57;   21.3;   55.58;   26.5;   16.0;   11.2;eor
        433;20190618;   10;  10.2;   3.2;    3;   0.0;   0;   14.967;-999;  -999;  13.3; 1011.11;   23.7;   48.38;   29.3;   15.7;    9.7;eor
        433;20190619;   10;  12.9;   2.8;    3;   0.5;   4;   12.017;-999;  -999;  15.4; 1004.03;   25.3;   50.08;   32.2;   16.7;   10.6;eor
        433;20190620;   10;  12.9;   2.6;    3;   4.3;   4;    6.667;-999;  -999;  17.3; 1004.68;   22.2;   65.21;   26.2;   18.3;   14.6;eor
        433;20190621;   10;   8.3;   3.3;    3;   0.0;   0;    9.483;-999;  -999;  15.1; 1011.15;   20.6;   63.83;   25.3;   16.2;    9.4;eor
        433;20190622;   10;  11.0;   4.1;    3;   0.0;   0;   11.883;-999;  -999;  13.9; 1016.05;   20.3;   60.08;   25.8;   14.4;    8.6;eor
        433;20190623;   10;   8.8;   3.8;    3;   0.0;   0;   14.517;-999;  -999;  12.2; 1016.67;   21.5;   49.50;   28.0;   13.7;    8.8;eor
        433;20190624;   10;   9.1;   3.4;    3;   0.0;   0;   15.567;-999;  -999;  11.4; 1018.12;   23.3;   43.29;   29.8;   14.9;    8.3;eor
        433;20190625;   10;  10.0;   2.9;    3;   0.0;   0;   14.767;-999;  -999;  13.7; 1015.95;   27.2;   39.75;   33.7;   19.3;   12.1;eor
        433;20190626;   10;  13.9;   4.4;    3;   0.0;   0;   14.650;-999;  -999;  18.6; 1013.60;   29.2;   48.25;   37.5;   20.0;   14.7;eor
        433;20190627;   10;  13.4;   6.1;    3;   0.0;   0;   13.767;-999;  -999;  12.3; 1017.31;   20.1;   54.25;   26.0;   15.0;   13.0;eor
        433;20190628;   10;   8.8;   3.3;    3;   0.0;   0;    8.917;-999;  -999;  12.4; 1018.15;   19.0;   58.71;   24.8;   13.2;    8.0;eor
        433;20190629;   10;   6.7;   1.7;    3;   0.0;   0;   15.267;-999;  -999;  12.1; 1014.74;   23.5;   46.13;   31.7;   13.9;    6.1;eor
        433;20190630;   10;  12.8;   3.8;    3;   0.0;   0;   14.833;-999;  -999;  12.2; 1006.95;   28.8;   35.42;   38.5;   16.4;    8.1;eor
        433;20190701;   10;  13.8;   5.1;    3;   0.0;   4;    8.150;-999;  -999;  12.1; 1008.28;   23.1;   43.63;   29.2;   16.9;   14.7;eor
        433;20190702;   10;  14.5;   6.2;    3;   0.0;   0;    9.650;-999;  -999;  10.0; 1012.99;   18.2;   48.79;   22.4;   13.8;   11.3;eor
        433;20190703;   10;  11.5;   4.8;    3;   0.0;   0;    7.833;-999;  -999;   9.0; 1016.43;   16.3;   49.25;   21.1;   11.2;    8.3;eor
        433;20190704;   10;  13.5;   4.2;    3;   0.0;   4;   11.250;-999;  -999;   9.1; 1015.38;   17.7;   46.67;   23.2;   10.7;    7.2;eor
        433;20190705;   10;  11.8;   5.2;    3;   0.0;   4;    0.067;-999;  -999;  12.2; 1008.35;   18.8;   55.96;   21.1;   15.7;   11.7;eor
        433;20190706;   10;  12.0;   3.6;    3;   6.2;   4;    0.517;-999;  -999;  14.2; 1003.34;   18.2;   69.58;   23.5;   13.6;    9.7;eor
        433;20190707;   10;  11.9;   5.5;    3;   0.0;   0;    2.117;-999;  -999;  10.1; 1004.78;   15.4;   58.75;   19.7;   12.0;    9.5;eor
        433;20190708;   10;  11.4;   4.5;    3;   2.6;   4;    1.550;-999;  -999;  10.5; 1009.07;   14.4;   64.08;   18.0;   11.7;    9.3;eor
        433;20190709;   10;  11.5;   4.5;    3;   0.0;   4;    4.600;-999;  -999;  10.6; 1010.95;   14.7;   63.92;   18.7;   10.1;    8.0;eor
        433;20190710;   10;  10.7;   4.9;    3;   0.6;   4;    7.867;-999;  -999;  11.8; 1010.95;   16.4;   65.17;   22.7;   10.4;    5.6;eor
        433;20190711;   10;   5.9;   1.7;    3;   0.8;   4;    7.700;-999;  -999;  12.1; 1007.27;   19.0;   57.67;   24.4;   10.4;    3.2;eor
        433;20190712;   10;   6.6;   2.2;    3;   1.2;   4;    2.917;-999;  -999;  16.4; 1004.35;   18.6;   76.54;   22.2;   16.3;   10.9;eor
        433;20190713;   10;  10.4;   2.9;    3;   1.8;   4;    5.833;-999;  -999;  15.4; 1006.07;   19.6;   70.04;   25.7;   15.3;   11.5;eor
        433;20190714;   10;   8.9;   3.9;    3;   0.0;   0;    2.583;-999;  -999;  15.1; 1010.40;   17.3;   77.00;   21.4;   15.0;   11.3;eor
        433;20190715;   10;   8.7;   3.9;    3;   0.0;   4;    0.017;-999;  -999;  12.2; 1010.62;   16.0;   66.96;   18.1;   13.6;   11.6;eor
        433;20190716;   10;  10.4;   4.6;    3;   0.0;   4;    2.917;-999;  -999;  13.2; 1008.40;   17.2;   67.63;   21.3;   13.4;   12.5;eor
        433;20190717;   10;   7.0;   3.1;    3;   0.0;   0;    7.933;-999;  -999;  12.3; 1008.41;   17.8;   62.92;   24.5;   12.2;    8.3;eor
        433;20190718;   10;   7.0;   2.3;    3;   0.0;   0;   11.633;-999;  -999;  11.3; 1006.61;   21.3;   47.58;   27.5;   12.8;    5.5;eor
        433;20190719;   10;   8.2;   2.8;    3;   0.0;   4;    1.700;-999;  -999;  14.6; 1007.25;   21.6;   56.71;   25.3;   16.2;   10.5;eor
        433;20190720;   10;  22.4;   2.5;    3;  17.2;   4;   10.017;-999;  -999;  15.4; 1008.20;   23.3;   59.04;   30.6;   14.2;    9.2;eor
        433;20190721;   10;  13.3;   3.8;    3;   0.0;   0;    9.383;-999;  -999;  16.5; 1011.98;   21.6;   66.54;   27.4;   16.9;   12.6;eor
        433;20190722;   10;   8.2;   2.3;    3;   0.0;   4;    3.717;-999;  -999;  15.6; 1016.63;   20.8;   64.63;   25.4;   15.9;   10.5;eor
        433;20190723;   10;   8.5;   3.0;    3;   0.0;   0;   14.767;-999;  -999;  17.3; 1015.00;   24.4;   58.75;   30.6;   18.1;   13.4;eor
        433;20190724;   10;   6.8;   2.0;    3;   0.0;   0;   14.717;-999;  -999;  15.4; 1012.44;   25.9;   50.13;   32.6;   18.2;   11.2;eor
        433;20190725;   10;   8.1;   3.0;    3;   0.0;   0;   14.583;-999;  -999;  15.9; 1011.93;   26.7;   48.50;   33.9;   18.5;   12.0;eor
        433;20190726;   10;   9.7;   4.5;    3;   0.0;   0;   14.617;-999;  -999;  15.0; 1007.82;   25.2;   49.46;   31.3;   19.0;   16.5;eor
        433;20190727;   10;  11.5;   5.2;    3;   0.0;   0;   12.150;-999;  -999;  14.6; 1001.20;   23.8;   50.83;   29.0;   19.1;   17.0;eor
        433;20190728;   10;   9.6;   3.8;    3;   0.0;   0;   11.750;-999;  -999;  16.6;  996.96;   25.2;   53.54;   31.6;   18.0;   16.5;eor
        433;20190729;   10;  10.8;   2.3;    3;   0.7;   4;    4.967;-999;  -999;  20.5; 1001.39;   26.1;   62.88;   34.0;   21.3;   19.2;eor
        433;20190730;   10;   7.8;   3.7;    3;   0.0;   0;    2.767;-999;  -999;  22.0; 1004.98;   22.8;   79.63;   27.3;   19.6;   14.7;eor
        433;20190731;   10;  20.6;   2.3;    3;  15.4;   4;    2.783;-999;  -999;  18.7; 1008.74;   20.0;   80.46;   24.3;   15.5;   11.8;eor
        433;20190801;    3;   9.6;   2.3;    3;   0.0;   4;    4.367;-999;  -999;  16.0; 1010.68;   19.4;   72.88;   24.6;   15.2;   10.3;eor
        433;20190802;    3;  16.5;   1.6;    3;  35.3;   4;    7.667;-999;  -999;  16.2; 1008.85;   18.3;   79.33;   25.5;   13.6;    8.5;eor
        433;20190803;    3;  10.3;   2.1;    3;   0.0;   0;    9.050;-999;  -999;  14.5; 1008.53;   19.7;   66.13;   26.2;   14.6;   11.1;eor
        433;20190804;    3;   9.7;   3.2;    3;   0.0;   0;    6.683;-999;  -999;  14.7; 1009.73;   19.7;   65.17;   24.6;   15.3;    9.1;eor
        433;20190805;    3;   7.1;   2.1;    3;   0.0;   4;    3.950;-999;  -999;  15.2; 1006.17;   20.6;   64.00;   25.0;   13.8;    8.7;eor
        433;20190806;    3;  11.6;   2.5;    3;   3.1;   4;    7.183;-999;  -999;  17.7; 1003.61;   22.1;   68.04;   28.6;   17.6;   14.0;eor
        433;20190807;    3;   9.3;   2.2;    3;   0.3;   4;    3.267;-999;  -999;  17.9; 1000.88;   21.4;   70.96;   25.8;   17.4;   13.0;eor
        433;20190808;    3;  13.0;   3.7;    3;   0.0;   0;   11.967;-999;  -999;  13.5; 1004.29;   21.4;   55.50;   27.4;   15.8;    9.9;eor
        433;20190809;    3;   7.2;   2.1;    3;   0.0;   4;   10.117;-999;  -999;  14.1; 1006.04;   22.5;   53.71;   28.2;   14.2;    8.5;eor
        433;20190810;    3;  12.2;   3.9;    3;   0.0;   0;    6.150;-999;  -999;  16.0; 1004.78;   23.9;   54.38;   27.8;   20.3;   16.1;eor
        433;20190811;    3;   9.5;   2.9;    3;   0.0;   4;    9.583;-999;  -999;  12.7; 1008.52;   23.5;   45.58;   28.9;   17.5;   14.4;eor
        433;20190812;    3;   9.6;   3.4;    3;   0.0;   0;    4.033;-999;  -999;  12.7; 1008.20;   21.0;   51.46;   23.4;   17.9;   16.0;eor
        433;20190813;    3;  12.9;   4.3;    3;   0.0;   4;    9.417;-999;  -999;  11.8; 1009.26;   18.7;   55.42;   23.0;   14.0;    9.2;eor
        433;20190814;    3;  10.1;   3.3;    3;   0.0;   0;    9.750;-999;  -999;   9.7; 1011.20;   17.4;   50.75;   22.8;   13.6;    5.4;eor
        433;20190815;    3;  10.2;   2.9;    3;   0.2;   4;    1.183;-999;  -999;  12.0; 1006.93;   18.2;   56.92;   22.7;   12.2;    8.5;eor
        433;20190816;    3;   9.0;   3.4;    3;   0.0;   0;    4.767;-999;  -999;  13.8; 1009.29;   18.6;   66.21;   23.6;   15.0;    7.6;eor
        433;20190817;    3;  11.0;   3.2;    3;   0.2;   4;    3.017;-999;  -999;  13.0; 1005.18;   20.6;   54.67;   27.8;   14.6;    7.3;eor
        433;20190818;    3;  13.9;   2.6;    3;  10.9;   4;    1.883;-999;  -999;  18.9; 1001.95;   20.3;   79.88;   26.9;   17.4;   15.8;eor
        433;20190819;    3;  10.7;   2.8;    3;   0.0;   0;    8.183;-999;  -999;  14.2; 1009.82;   19.2;   66.92;   24.7;   14.5;    8.3;eor
        433;20190820;    3;   6.0;   1.7;    3;   0.6;   4;    5.567;-999;  -999;  12.4; 1015.73;   19.4;   57.71;   25.1;   11.6;    6.5;eor
        433;20190821;    3;   8.8;   2.5;    3;   0.0;   0;   11.017;-999;  -999;  12.2; 1021.30;   18.4;   59.38;   24.0;   13.0;    6.5;eor
        433;20190822;    3;   6.8;   1.9;    3;   0.0;   0;   12.217;-999;  -999;  11.3; 1021.55;   19.9;   51.58;   26.6;   11.5;    4.5;eor
        433;20190823;    3;   6.6;   2.1;    3;   0.0;   0;   12.733;-999;  -999;  13.2; 1020.37;   21.5;   54.33;   28.3;   12.5;    6.4;eor
        433;20190824;    3;   9.5;   2.8;    3;   0.0;   0;   11.467;-999;  -999;  14.4; 1017.94;   22.3;   55.75;   29.6;   13.9;    6.8;eor
        433;20190825;    3;  10.3;   3.7;    3;   0.0;   0;   10.417;-999;  -999;  15.2; 1015.40;   24.7;   49.75;   31.3;   19.0;   16.4;eor
        433;20190826;    3;  11.7;   2.4;    3;   1.4;   4;    5.250;-999;  -999;  18.0; 1014.15;   24.1;   60.63;   31.7;   18.4;   12.0;eor
        433;20190827;    3;   9.3;   2.7;    3;   0.0;   0;    9.350;-999;  -999;  18.6; 1011.88;   25.8;   58.71;   32.3;   18.7;   14.1;eor
        433;20190828;    3;  11.6;   2.4;    3;   0.0;   4;    8.117;-999;  -999;  18.6; 1009.01;   25.8;   58.38;   33.7;   19.3;   14.5;eor
        433;20190829;    3;   9.1;   2.9;    3;   0.0;   0;   11.417;-999;  -999;  17.6; 1011.45;   24.6;   58.88;   31.1;   18.5;   12.8;eor
        433;20190830;    3;   7.2;   2.5;    3;   0.0;   0;    7.667;-999;  -999;  18.2; 1015.72;   24.6;   60.17;   29.9;   20.0;   14.7;eor
        433;20190831;    3;   7.8;   2.7;    3;   0.0;   0;   12.017;-999;  -999;  17.4; 1009.77;   26.9;   52.63;   33.9;   19.7;   13.8;eor
        433;20190901;    3;  12.4;   4.4;    3;   0.0;   0;    7.917;-999;  -999;  16.7; 1004.78;   23.9;   56.71;   30.5;   16.9;   15.4;eor
        433;20190902;    3;  10.6;   4.1;    3;   0.0;   0;    9.317;-999;  -999;  10.3; 1014.57;   17.4;   53.25;   22.2;   12.8;    3.5;eor
        433;20190903;    3;   9.8;   2.9;    3;   0.1;   4;    2.417;-999;  -999;  10.9; 1016.35;   16.6;   59.04;   21.8;   10.1;    2.1;eor
        433;20190904;    3;  10.3;   2.8;    3;   0.6;   4;    8.900;-999;  -999;  12.0; 1009.97;   20.5;   53.04;   27.3;   14.7;    9.7;eor
        433;20190905;    3;  15.5;   5.4;    3;   0.0;   4;    6.400;-999;  -999;  11.9; 1009.71;   17.6;   60.42;   22.5;   12.3;    9.9;eor
        433;20190906;    3;  10.5;   2.6;    3;   0.0;   4;   11.583;-999;  -999;   8.8; 1016.88;   15.2;   53.71;   21.0;    9.7;    2.9;eor
        433;20190907;    3;-999;-999;    3;   0.0;   4;    0.767;-999;  -999;  -999;    -999;   14.0;-999;   19.6;    7.8;    0.6;eor
        433;20190908;    3;-999;-999;    3;   2.0;   4;    6.500;-999;  -999;  -999;    -999;   16.0;-999;   21.0;   11.5;    7.5;eor
        433;20190909;    3;  10.9;   4.1;    3;  13.9;   4;    0.000;-999;  -999;  -999;    -999;   13.5;-999;   14.7;   12.0;   11.7;eor
        433;20190910;    3;  15.1;   5.3;    3;   0.0;   0;    8.333;-999;  -999;  11.2; 1009.22;   15.5;   65.79;   20.3;   11.5;    7.5;eor
        433;20190911;    3;   9.9;   2.6;    3;   0.4;   4;   10.400;-999;  -999;   9.9; 1016.00;   16.3;   55.96;   22.9;    8.3;    2.4;eor
        433;20190912;    3;   9.2;   3.0;    3;   0.0;   4;    2.750;-999;  -999;  15.5; 1020.30;   17.9;   76.29;   22.7;   14.7;   12.3;eor
        433;20190913;    3;  14.2;   4.4;    3;   0.0;   4;    3.183;-999;  -999;  13.5; 1022.87;   17.3;   67.79;   23.0;   11.6;    4.9;eor
        433;20190914;    3;   6.8;   1.8;    3;   0.0;   0;   11.150;-999;  -999;   9.7; 1026.67;   13.9;   63.58;   19.4;    8.2;    2.1;eor
        433;20190915;    3;  13.0;   4.2;    3;   0.2;   4;    9.133;-999;  -999;  10.0; 1014.72;   16.8;   56.08;   24.3;    9.9;    5.0;eor
        433;20190916;    3;   8.9;   4.1;    3;   0.1;   4;    1.167;-999;  -999;  12.3; 1012.40;   14.2;   76.29;   16.3;   12.7;   11.3;eor
        433;20190917;    3;  17.1;   6.0;    3;   0.7;   4;    1.867;-999;  -999;  10.7; 1008.57;   12.2;   74.46;   15.7;    9.1;    7.1;eor
        433;20190918;    3;  13.9;   5.8;    3;   0.0;   0;    6.500;-999;  -999;   8.5; 1015.29;   11.7;   63.67;   16.6;    7.5;    5.0;eor
        433;20190919;    3;   9.3;   3.8;    3;   0.0;   0;    7.967;-999;  -999;   8.6; 1020.89;   11.3;   65.21;   16.7;    7.1;   -0.2;eor
        433;20190920;    3;   9.7;   3.0;    3;   0.0;   0;    5.867;-999;  -999;   9.5; 1021.72;   12.3;   67.50;   17.2;    6.9;   -1.0;eor
        433;20190921;    3;   6.2;   1.6;    3;   0.0;   0;   11.083;-999;  -999;  10.0; 1016.64;   14.4;   63.33;   22.2;    7.3;    1.2;eor
        433;20190922;    3;   9.4;   2.7;    3;   0.0;   0;   11.150;-999;  -999;  10.2; 1008.73;   16.6;   57.92;   25.1;    8.0;    0.7;eor
        433;20190923;    3;   9.7;   2.7;    3;   0.0;   0;   10.200;-999;  -999;  10.7; 1007.90;   16.7;   59.50;   23.3;    8.5;    1.1;eor
        433;20190924;    3;   4.2;   1.8;    3;   0.0;   4;    1.167;-999;  -999;  14.8; 1006.68;   15.4;   84.75;   18.6;   12.8;    8.5;eor
        433;20190925;    3;   5.0;   1.7;    3;   2.1;   4;    0.000;-999;  -999;  15.2; 1000.87;   14.9;   89.25;   17.1;   11.0;    7.3;eor
        433;20190926;    3;   5.8;   1.9;    3;   0.1;   4;    5.817;-999;  -999;  14.0; 1005.16;   15.5;   80.71;   20.5;   10.1;    4.3;eor
        433;20190927;    3;  10.6;   2.2;    3;  11.4;   4;    0.083;-999;  -999;  16.0; 1003.95;   15.1;   92.58;   17.1;   12.0;    9.0;eor
        433;20190928;    3;  12.8;   3.2;    3;   8.0;   4;    4.050;-999;  -999;  14.3; 1004.83;   14.3;   88.04;   19.1;   11.7;    9.2;eor
        433;20190929;    3;  10.5;   3.5;    3;   8.0;   4;    0.683;-999;  -999;  13.9;  997.48;   14.7;   83.21;   17.0;   12.8;   10.7;eor
        433;20190930;    3;  22.2;   6.7;    3;   2.6;   4;    1.400;-999;  -999;  13.7;  994.11;   14.6;   82.46;   17.4;   10.9;    9.0;eor
        433;20191001;    3;   9.3;   3.6;    3;  13.7;   4;    0.067;-999;  -999;  14.0;  995.97;   13.9;   87.33;   17.3;   10.7;    8.6;eor
        433;20191002;    3;  11.9;   4.0;    3;   2.0;   4;    3.200;-999;  -999;  10.2;  998.81;   10.4;   80.96;   14.0;    7.3;    5.0;eor
        433;20191003;    3;  11.3;   4.5;    3;   0.8;   4;    0.817;-999;  -999;  10.1; 1006.37;    9.6;   84.71;   12.5;    7.3;    2.1;eor
        433;20191004;    3;   7.3;   2.3;    3;  22.5;   4;    1.983;-999;  -999;   9.8; 1004.54;    8.8;   86.92;   11.6;    4.6;    0.0;eor
        433;20191005;    3;  11.7;   4.8;    3;   0.0;   4;    2.067;-999;  -999;   9.4; 1007.93;    8.6;   83.96;   11.7;    4.4;   -0.7;eor
        433;20191006;    3;   7.8;   2.6;    3;   0.0;   0;    7.750;-999;  -999;   7.4; 1014.70;    6.5;   78.29;   11.5;    2.3;   -3.1;eor
        433;20191007;    3;   4.9;   1.2;    3;   0.0;   0;    7.733;-999;  -999;   6.7; 1013.90;    6.5;   71.63;   12.5;    0.3;   -4.0;eor
        433;20191008;    3;   8.6;   3.1;    3;   2.5;   4;    0.000;-999;  -999;  11.2; 1001.99;   10.1;   87.92;   13.2;    5.3;    3.8;eor
        433;20191009;    3;   9.5;   3.5;    3;   1.6;   4;    3.467;-999;  -999;  11.6; 1000.77;   12.6;   80.33;   16.1;   10.0;    7.9;eor
        433;20191010;    3;  13.3;   4.3;    3;   2.4;   4;    4.700;-999;  -999;  10.7; 1004.14;   11.4;   79.67;   15.5;    9.6;    7.3;eor
        433;20191011;    3;  13.4;   4.6;    3;   1.0;   4;    0.683;-999;  -999;  11.7; 1006.95;   13.1;   77.29;   15.8;    9.5;    7.3;eor
        433;20191012;    3;  13.5;   4.2;    3;   0.0;   0;    5.350;-999;  -999;  13.2; 1004.55;   16.6;   69.79;   20.2;   14.5;    9.3;eor
        433;20191013;    3;   8.3;   3.0;    3;   0.0;   4;    5.233;-999;  -999;  16.0; 1006.34;   19.5;   70.63;   24.7;   14.7;   12.0;eor
        433;20191014;    3;   6.6;   2.8;    3;   0.0;   0;    9.367;-999;  -999;  15.5; 1008.03;   18.6;   72.67;   23.0;   14.9;   10.2;eor
        433;20191015;    3;   6.7;   2.2;    3;   0.0;   4;    9.117;-999;  -999;  15.0; 1001.77;   16.1;   83.21;   21.9;   11.6;    5.3;eor
        433;20191016;    3;  13.2;   3.5;    3;   7.3;   4;    0.000;-999;  -999;  13.1; 1002.63;   12.1;   92.79;   14.5;   10.1;    4.5;eor
        433;20191017;    3;   9.8;   2.8;    3;   0.4;   4;    0.633;-999;  -999;  12.7; 1006.88;   14.9;   75.00;   18.1;   12.1;    9.0;eor
        433;20191018;    3;  10.4;   3.0;    3;   2.1;   4;    6.133;-999;  -999;  13.4; 1004.64;   14.8;   79.46;   19.3;   10.2;    6.9;eor
        433;20191019;    3;   8.5;   2.6;    3;   0.1;   4;    0.617;-999;  -999;  11.9; 1004.64;   12.4;   82.00;   16.2;    9.2;    6.0;eor
        433;20191020;    3;   5.4;   1.7;    3;   0.0;   0;    5.450;-999;  -999;  13.2; 1005.16;   15.0;   78.00;   20.6;   11.5;    7.6;eor
        433;20191021;    3;   4.5;   1.4;    3;   0.0;   4;    1.133;-999;  -999;  14.4; 1011.45;   14.6;   86.38;   18.5;   10.0;    5.6;eor
        433;20191022;    3;   5.5;   1.9;    3;   0.0;   0;    4.600;-999;  -999;  12.6; 1017.65;   12.9;   84.67;   18.4;    8.4;    3.6;eor
        433;20191023;    3;   7.3;   2.6;    3;   0.0;   4;    6.150;-999;  -999;  12.5; 1013.83;   12.1;   88.46;   17.2;    6.0;    2.5;eor
        433;20191024;    1;   6.4;   2.7;    1;   0.0;   4;    0.183;-999;  -999;  14.6; 1005.33;   13.8;   92.13;   16.9;   11.5;    6.9;eor
        433;20191025;    1;  11.8;   3.2;    1;   0.0;   0;    5.367;-999;  -999;  12.5; 1012.41;   14.5;   76.46;   18.6;   11.7;    6.6;eor
        433;20191026;    1;  10.6;   4.0;    1;   0.0;   0;    7.283;-999;  -999;  12.1; 1010.03;   14.6;   73.04;   18.2;   11.1;    8.7;eor
        433;20191027;    1;  16.9;   4.3;    1;   0.5;   4;    0.000;-999;  -999;  10.2; 1009.63;   11.9;   72.54;   16.8;    6.2;    2.8;eor
        433;20191028;    1;  10.3;   3.6;    1;   1.0;   4;    5.850;-999;  -999;   8.9; 1014.00;    8.4;   81.25;   12.3;    5.5;    2.5;eor
        433;20191029;    1;   5.9;   2.6;    1;   0.0;   0;    3.500;-999;  -999;   7.7; 1018.76;    5.3;   86.75;    9.4;    1.4;   -5.2;eor
        433;20191030;    1;   4.1;   1.1;    1;   0.0;   0;    6.600;-999;  -999;   6.2; 1024.40;    3.1;   82.54;    9.2;   -1.7;   -6.8;eor
        433;20191031;    1;   4.6;   1.4;    1;   0.0;   0;    7.883;-999;  -999;   5.7; 1021.39;    2.1;   81.83;    7.2;   -3.1;   -7.8;eor
        433;20191101;    1;  10.5;   3.6;    1;   1.5;   4;    5.117;-999;  -999;   6.3; 1007.68;    3.0;   82.58;    6.8;   -1.9;   -7.5;eor
        433;20191102;    1;   7.2;   2.9;    1;   0.2;   4;    0.217;-999;  -999;  11.9;  988.68;   11.3;   88.04;   16.3;    6.8;    6.2;eor
        433;20191103;    1;   6.6;   2.3;    1;   3.2;   4;    0.000;-999;  -999;  12.2;  984.90;   10.9;   93.50;   12.7;    7.9;    4.6;eor
        433;20191104;    1;   7.3;   2.2;    1;   5.0;   4;    0.350;-999;  -999;  11.7;  984.60;   10.4;   92.00;   13.0;    8.5;    6.6;eor
        433;20191105;    1;   7.3;   2.7;    1;   0.8;   4;    0.050;-999;  -999;  10.6;  989.75;    9.5;   89.38;   11.4;    8.2;    4.4;eor
        433;20191106;    1;   6.1;   2.7;    1;   1.4;   4;    0.000;-999;  -999;  10.1;  994.20;    8.2;   92.42;    9.2;    6.1;    4.4;eor
        433;20191107;    1;   5.7;   2.2;    1;   0.0;   0;    0.850;-999;  -999;   9.6;  997.83;    8.3;   88.00;   11.6;    5.9;    4.9;eor
        433;20191108;    1;   7.0;   2.4;    1;   1.3;   4;    0.567;-999;  -999;   9.1; 1001.05;    7.3;   88.92;   10.1;    2.7;   -0.7;eor
        433;20191109;    1;   8.1;   2.8;    1;   0.3;   4;    0.000;-999;  -999;   9.6; 1000.79;    6.9;   95.42;    7.8;    4.7;   -0.6;eor
        433;20191110;    1;   4.4;   1.3;    1;   0.0;   0;    6.317;-999;  -999;   8.0; 1007.75;    5.4;   90.00;    9.7;    2.2;   -1.7;eor
        433;20191111;    1;   8.3;   2.9;    1;   0.0;   0;    4.167;-999;  -999;   6.6; 1005.75;    2.9;   88.42;    7.1;    0.4;   -1.0;eor
        433;20191112;    1;   6.7;   2.8;    1;   0.0;   0;    0.467;-999;  -999;   6.8; 1000.26;    4.4;   81.71;    7.4;    0.9;   -1.0;eor
        433;20191113;    1;   5.4;   2.2;    1;   0.0;   0;    0.000;-999;  -999;   7.4;  997.42;    5.0;   84.29;    6.8;    3.5;   -0.7;eor
        433;20191114;    1;  12.0;   3.4;    1;   0.0;   0;    6.467;-999;  -999;   7.2; 1003.06;    5.4;   80.79;    9.0;    3.4;    0.8;eor
        433;20191115;    1;  14.5;   5.5;    1;   0.9;   4;    0.267;-999;  -999;   8.8; 1000.63;    7.2;   85.13;    9.6;    3.9;    3.5;eor
        433;20191116;    1;  10.6;   3.1;    1;   1.3;   4;    0.000;-999;  -999;   8.9; 1001.92;    6.3;   91.96;    8.9;    2.0;   -1.7;eor
        433;20191117;    1;   7.3;   2.7;    1;   1.3;   4;    0.000;-999;  -999;   8.0; 1006.13;    4.3;   94.75;    8.5;   -1.0;   -4.9;eor
        433;20191118;    1;   9.1;   3.2;    1;   0.6;   4;    0.000;-999;  -999;   9.6; 1000.88;    8.1;   88.25;   11.3;    4.0;    1.5;eor
        433;20191119;    1;  12.2;   3.6;    1;   6.0;   4;    3.817;-999;  -999;   7.4; 1009.88;    6.5;   76.29;    8.6;    4.2;    1.6;eor
        433;20191120;    1;   5.1;   1.8;    1;   0.0;   4;    0.000;-999;  -999;   8.5; 1012.37;    5.5;   94.54;    6.2;    5.0;    4.2;eor
